source_excel_row,id,survey_date,Date,month,year,covid_period,intersection,road,period,time_period,passenger_car,pickup_van,large_bus,small_bus,truck,tuk_tuk,Unnamed: 16,Unnamed: 17,source_sha256,source_sheet,intersection_key,road_key,report_day,report_month,report_year,report_date,survey_date_parsed,survey_month,survey_year,report_quarter,start_time,end_time,period_hours,time_key,passenger_car_clean,passenger_car_zero_assumed,pickup_van_clean,pickup_van_zero_assumed,large_bus_clean,large_bus_zero_assumed,small_bus_clean,small_bus_zero_assumed,truck_clean,truck_zero_assumed,tuk_tuk_clean,tuk_tuk_zero_assumed,has_assumed_zero,numeric_unresolved,numeric_negative,numeric_fractional,exact_repeat,repeated_survey_key,repeated_report_key,candidate_eligible
42,41,8/3/2017,8,3,2017,ก่อนโควิด,สุขุมวิท22,ซ.สุขุมวิท 22,นอกเร่งด่วน,นอกเร่งด่วน (09:00-16:00),1755,614,19,0,58,34,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,สุขุมวิท22,ซ.สุขุมวิท 22,8,3,2017,2017-03-08,2017-03-08,3,2017,1,09:00,16:00,7.0,09:00-16:00,1755.0,False,614.0,False,19.0,False,0,False,58,False,34,False,False,False,False,False,False,False,False,True
43,42,8/3/2017,8,3,2017,ก่อนโควิด,สุขุมวิท22,ซ.สุขุมวิท 22,เร่งด่วนเย็น,เร่งด่วนเย็น (16:00-19:00),659,272,11,0,13,20,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,สุขุมวิท22,ซ.สุขุมวิท 22,8,3,2017,2017-03-08,2017-03-08,3,2017,1,16:00,19:00,3.0,16:00-19:00,659.0,False,272.0,False,11.0,False,0,False,13,False,20,False,False,False,False,False,False,False,False,True
44,43,8/3/2017,8,3,2017,ก่อนโควิด,สุขุมวิท22,สุขุมวิท,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),3861,1084,176,7,17,24,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,สุขุมวิท22,สุขุมวิท,8,3,2017,2017-03-08,2017-03-08,3,2017,1,07:00,09:00,2.0,07:00-09:00,3861.0,False,1084.0,False,176.0,False,7,False,17,False,24,False,False,False,False,False,False,False,False,True
45,44,8/3/2017,8,3,2017,ก่อนโควิด,สุขุมวิท22,สุขุมวิท,นอกเร่งด่วน,นอกเร่งด่วน (09:00-16:00),10579,3635,551,27,143,118,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,สุขุมวิท22,สุขุมวิท,8,3,2017,2017-03-08,2017-03-08,3,2017,1,09:00,16:00,7.0,09:00-16:00,10579.0,False,3635.0,False,551.0,False,27,False,143,False,118,False,False,False,False,False,False,False,False,True
46,45,8/3/2017,8,3,2017,ก่อนโควิด,สุขุมวิท22,สุขุมวิท,เร่งด่วนเย็น,เร่งด่วนเย็น (16:00-19:00),5259,1678,261,17,26,40,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,สุขุมวิท22,สุขุมวิท,8,3,2017,2017-03-08,2017-03-08,3,2017,1,16:00,19:00,3.0,16:00-19:00,5259.0,False,1678.0,False,261.0,False,17,False,26,False,40,False,False,False,False,False,False,False,False,True
47,46,9/3/2017,9,3,2017,ก่อนโควิด,สะพานเหลือง,พระรามที่ 4,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),7275,1314,169,11,36,101,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,สะพานเหลือง,พระรามที่ 4,9,3,2017,2017-03-09,2017-03-09,3,2017,1,07:00,09:00,2.0,07:00-09:00,7275.0,False,1314.0,False,169.0,False,11,False,36,False,101,False,False,False,False,False,False,False,False,True
48,47,9/3/2017,9,3,2017,ก่อนโควิด,สะพานเหลือง,พระรามที่ 4,นอกเร่งด่วน,นอกเร่งด่วน (09:00-16:00),20460,5566,538,52,299,396,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,สะพานเหลือง,พระรามที่ 4,9,3,2017,2017-03-09,2017-03-09,3,2017,1,09:00,16:00,7.0,09:00-16:00,20460.0,False,5566.0,False,538.0,False,52,False,299,False,396,False,False,False,False,False,False,False,False,True
49,48,9/3/2017,9,3,2017,ก่อนโควิด,สะพานเหลือง,พระรามที่ 4,เร่งด่วนเย็น,เร่งด่วนเย็น (16:00-19:00),8882,2467,246,18,31,165,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,สะพานเหลือง,พระรามที่ 4,9,3,2017,2017-03-09,2017-03-09,3,2017,1,16:00,19:00,3.0,16:00-19:00,8882.0,False,2467.0,False,246.0,False,18,False,31,False,165,False,False,False,False,False,False,False,False,True
50,49,9/3/2017,9,3,2017,ก่อนโควิด,สะพานเหลือง,ซ.พระยาดำรงค์,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),61,10,0,0,1,2,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,สะพานเหลือง,ซ.พระยาดำรงค์,9,3,2017,2017-03-09,2017-03-09,3,2017,1,07:00,09:00,2.0,07:00-09:00,61.0,False,10.0,False,0.0,False,0,False,1,False,2,False,False,False,False,False,False,False,False,True
51,50,9/3/2017,9,3,2017,ก่อนโควิด,สะพานเหลือง,ซ.พระยาดำรงค์,นอกเร่งด่วน,นอกเร่งด่วน (09:00-16:00),144,52,0,0,6,28,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,สะพานเหลือง,ซ.พระยาดำรงค์,9,3,2017,2017-03-09,2017-03-09,3,2017,1,09:00,16:00,7.0,09:00-16:00,144.0,False,52.0,False,0.0,False,0,False,6,False,28,False,False,False,False,False,False,False,False,True
52,51,9/3/2017,9,3,2017,ก่อนโควิด,สะพานเหลือง,ซ.พระยาดำรงค์,เร่งด่วนเย็น,เร่งด่วนเย็น (16:00-19:00),66,26,0,0,0,7,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,สะพานเหลือง,ซ.พระยาดำรงค์,9,3,2017,2017-03-09,2017-03-09,3,2017,1,16:00,19:00,3.0,16:00-19:00,66.0,False,26.0,False,0.0,False,0,False,0,False,7,False,False,False,False,False,False,False,False,True
53,52,9/3/2017,9,3,2017,ก่อนโควิด,สะพานเหลือง,บรรทัดทอง,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),900,289,45,0,13,35,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,สะพานเหลือง,บรรทัดทอง,9,3,2017,2017-03-09,2017-03-09,3,2017,1,07:00,09:00,2.0,07:00-09:00,900.0,False,289.0,False,45.0,False,0,False,13,False,35,False,False,False,False,False,False,False,False,True
54,53,9/3/2017,9,3,2017,ก่อนโควิด,สะพานเหลือง,บรรทัดทอง,นอกเร่งด่วน,นอกเร่งด่วน (09:00-16:00),3390,1955,84,0,69,82,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,สะพานเหลือง,บรรทัดทอง,9,3,2017,2017-03-09,2017-03-09,3,2017,1,09:00,16:00,7.0,09:00-16:00,3390.0,False,1955.0,False,84.0,False,0,False,69,False,82,False,False,False,False,False,False,False,False,True
55,54,9/3/2017,9,3,2017,ก่อนโควิด,สะพานเหลือง,บรรทัดทอง,เร่งด่วนเย็น,เร่งด่วนเย็น (16:00-19:00),1126,556,12,0,7,9,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,สะพานเหลือง,บรรทัดทอง,9,3,2017,2017-03-09,2017-03-09,3,2017,1,16:00,19:00,3.0,16:00-19:00,1126.0,False,556.0,False,12.0,False,0,False,7,False,9,False,False,False,False,False,False,False,False,True
56,55,10/3/2017,10,3,2017,ก่อนโควิด,เอกมัยเหนือ,เอกมัย,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),971,130,31,0,5,2,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เอกมัยเหนือ,เอกมัย,10,3,2017,2017-03-10,2017-03-10,3,2017,1,07:00,09:00,2.0,07:00-09:00,971.0,False,130.0,False,31.0,False,0,False,5,False,2,False,False,False,False,False,False,False,False,True
57,56,10/3/2017,10,3,2017,ก่อนโควิด,เอกมัยเหนือ,เอกมัย,นอกเร่งด่วน,นอกเร่งด่วน (09:00-16:00),2001,662,96,0,39,32,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เอกมัยเหนือ,เอกมัย,10,3,2017,2017-03-10,2017-03-10,3,2017,1,09:00,16:00,7.0,09:00-16:00,2001.0,False,662.0,False,96.0,False,0,False,39,False,32,False,False,False,False,False,False,False,False,True
58,57,10/3/2017,10,3,2017,ก่อนโควิด,เอกมัยเหนือ,เอกมัย,เร่งด่วนเย็น,เร่งด่วนเย็น (16:00-19:00),956,239,37,0,8,12,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เอกมัยเหนือ,เอกมัย,10,3,2017,2017-03-10,2017-03-10,3,2017,1,16:00,19:00,3.0,16:00-19:00,956.0,False,239.0,False,37.0,False,0,False,8,False,12,False,False,False,False,False,False,False,False,True
59,58,10/3/2017,10,3,2017,ก่อนโควิด,เอกมัยเหนือ,เพชรบุรี,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),7308,1876,157,2,70,27,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เอกมัยเหนือ,เพชรบุรี,10,3,2017,2017-03-10,2017-03-10,3,2017,1,07:00,09:00,2.0,07:00-09:00,7308.0,False,1876.0,False,157.0,False,2,False,70,False,27,False,False,False,False,False,False,False,False,True
60,59,10/3/2017,10,3,2017,ก่อนโควิด,เอกมัยเหนือ,เพชรบุรี,นอกเร่งด่วน,นอกเร่งด่วน (09:00-16:00),21748,7006,536,6,583,106,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เอกมัยเหนือ,เพชรบุรี,10,3,2017,2017-03-10,2017-03-10,3,2017,1,09:00,16:00,7.0,09:00-16:00,21748.0,False,7006.0,False,536.0,False,6,False,583,False,106,False,False,False,False,False,False,False,False,True
61,60,10/3/2017,10,3,2017,ก่อนโควิด,เอกมัยเหนือ,เพชรบุรี,เร่งด่วนเย็น,เร่งด่วนเย็น (16:00-19:00),9381,2408,151,1,135,32,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เอกมัยเหนือ,เพชรบุรี,10,3,2017,2017-03-10,2017-03-10,3,2017,1,16:00,19:00,3.0,16:00-19:00,9381.0,False,2408.0,False,151.0,False,1,False,135,False,32,False,False,False,False,False,False,False,False,True
62,61,13/3/2017,13,3,2017,ก่อนโควิด,บางขุนนนท์,จรัญสนิทวงศ์,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),2794,788,184,65,40,63,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางขุนนนท์,จรัญสนิทวงศ์,13,3,2017,2017-03-13,2017-03-13,3,2017,1,07:00,09:00,2.0,07:00-09:00,2794.0,False,788.0,False,184.0,False,65,False,40,False,63,False,False,False,False,False,False,False,False,True
63,62,13/3/2017,13,3,2017,ก่อนโควิด,บางขุนนนท์,จรัญสนิทวงศ์,นอกเร่งด่วน,นอกเร่งด่วน (09:00-16:00),9482,3276,705,208,197,274,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางขุนนนท์,จรัญสนิทวงศ์,13,3,2017,2017-03-13,2017-03-13,3,2017,1,09:00,16:00,7.0,09:00-16:00,9482.0,False,3276.0,False,705.0,False,208,False,197,False,274,False,False,False,False,False,False,False,False,True
64,63,13/3/2017,13,3,2017,ก่อนโควิด,บางขุนนนท์,จรัญสนิทวงศ์,เร่งด่วนเย็น,เร่งด่วนเย็น (16:00-19:00),4373,1499,309,49,67,106,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางขุนนนท์,จรัญสนิทวงศ์,13,3,2017,2017-03-13,2017-03-13,3,2017,1,16:00,19:00,3.0,16:00-19:00,4373.0,False,1499.0,False,309.0,False,49,False,67,False,106,False,False,False,False,False,False,False,False,True
65,64,13/3/2017,13,3,2017,ก่อนโควิด,บางขุนนนท์,บางกอกน้อยตลิ่งชัน,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),901,394,34,1,14,40,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางขุนนนท์,บางกอกน้อยตลิ่งชัน,13,3,2017,2017-03-13,2017-03-13,3,2017,1,07:00,09:00,2.0,07:00-09:00,901.0,False,394.0,False,34.0,False,1,False,14,False,40,False,False,False,False,False,False,False,False,True
66,65,13/3/2017,13,3,2017,ก่อนโควิด,บางขุนนนท์,บางกอกน้อยตลิ่งชัน,นอกเร่งด่วน,นอกเร่งด่วน (09:00-16:00),3240,1172,68,3,55,82,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางขุนนนท์,บางกอกน้อยตลิ่งชัน,13,3,2017,2017-03-13,2017-03-13,3,2017,1,09:00,16:00,7.0,09:00-16:00,3240.0,False,1172.0,False,68.0,False,3,False,55,False,82,False,False,False,False,False,False,False,False,True
67,66,13/3/2017,13,3,2017,ก่อนโควิด,บางขุนนนท์,บางกอกน้อยตลิ่งชัน,เร่งด่วนเย็น,เร่งด่วนเย็น (16:00-19:00),1631,611,30,0,8,19,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางขุนนนท์,บางกอกน้อยตลิ่งชัน,13,3,2017,2017-03-13,2017-03-13,3,2017,1,16:00,19:00,3.0,16:00-19:00,1631.0,False,611.0,False,30.0,False,0,False,8,False,19,False,False,False,False,False,False,False,False,True
68,67,13/3/2017,13,3,2017,ก่อนโควิด,บางขุนนนท์,ซ.จรัญสนิทวงศ์ 32,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),86,58,0,0,0,0,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางขุนนนท์,ซ.จรัญสนิทวงศ์ 32,13,3,2017,2017-03-13,2017-03-13,3,2017,1,07:00,09:00,2.0,07:00-09:00,86.0,False,58.0,False,0.0,False,0,False,0,False,0,False,False,False,False,False,False,False,False,True
69,68,13/3/2017,13,3,2017,ก่อนโควิด,บางขุนนนท์,ช.จรัญสนิทวงศ์ 32,นอกเร่งด่วน,นอกเร่งด่วน (09:00-16:00),492,265,0,0,11,12,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางขุนนนท์,ช.จรัญสนิทวงศ์ 32,13,3,2017,2017-03-13,2017-03-13,3,2017,1,09:00,16:00,7.0,09:00-16:00,492.0,False,265.0,False,0.0,False,0,False,11,False,12,False,False,False,False,False,False,False,False,True
70,69,13/3/2017,13,3,2017,ก่อนโควิด,บางขุนนนท์,ช.จรัญสนิทวงศ์ 32,เร่งด่วนเย็น,เร่งด่วนเย็น (16:00-19:00),100,78,0,0,3,9,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางขุนนนท์,ช.จรัญสนิทวงศ์ 32,13,3,2017,2017-03-13,2017-03-13,3,2017,1,16:00,19:00,3.0,16:00-19:00,100.0,False,78.0,False,0.0,False,0,False,3,False,9,False,False,False,False,False,False,False,False,True
71,70,14/3/2017,14,3,2017,ก่อนโควิด,ปากซอยอ่อนนุช 69,อ่อนนุช,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),2966,1711,46,4,141,0,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ปากซอยอ่อนนุช 69,อ่อนนุช,14,3,2017,2017-03-14,2017-03-14,3,2017,1,07:00,09:00,2.0,07:00-09:00,2966.0,False,1711.0,False,46.0,False,4,False,141,False,0,False,False,False,False,False,False,False,False,True
72,71,14/3/2017,14,3,2017,ก่อนโควิด,ปากซอยอ่อนนุช 69,อ่อนนุช,นอกเร่งด่วน,นอกเร่งด่วน (09:00-16:00),12078,6378,165,13,1351,4,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ปากซอยอ่อนนุช 69,อ่อนนุช,14,3,2017,2017-03-14,2017-03-14,3,2017,1,09:00,16:00,7.0,09:00-16:00,12078.0,False,6378.0,False,165.0,False,13,False,1351,False,4,False,False,False,False,False,False,False,False,True
73,72,14/3/2017,14,3,2017,ก่อนโควิด,ปากซอยอ่อนนุช 69,อ่อนนุช,เร่งด่วนเย็น,เร่งด่วนเย็น (16:00-19:00),5850,3100,96,5,417,1,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ปากซอยอ่อนนุช 69,อ่อนนุช,14,3,2017,2017-03-14,2017-03-14,3,2017,1,16:00,19:00,3.0,16:00-19:00,5850.0,False,3100.0,False,96.0,False,5,False,417,False,1,False,False,False,False,False,False,False,False,True
74,73,14/3/2017,14,3,2017,ก่อนโควิด,อ่อนนุช 86(ทางเข้าโรงขยะอ่อนช),ซ.อ่อนนุช 86,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),144,111,0,0,143,0,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,อ่อนนุช 86(ทางเข้าโรงขยะอ่อนช),ซ.อ่อนนุช 86,14,3,2017,2017-03-14,2017-03-14,3,2017,1,07:00,09:00,2.0,07:00-09:00,144.0,False,111.0,False,0.0,False,0,False,143,False,0,False,False,False,False,False,False,False,False,True
75,74,14/3/2017,14,3,2017,ก่อนโควิด,อ่อนนุช 86(ทางเข้าโรงขยะอ่อนช),ซ.อ่อนนุช 86,นอกเร่งด่วน,นอกเร่งด่วน (09:00-16:00),371,376,0,0,349,4,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,อ่อนนุช 86(ทางเข้าโรงขยะอ่อนช),ซ.อ่อนนุช 86,14,3,2017,2017-03-14,2017-03-14,3,2017,1,09:00,16:00,7.0,09:00-16:00,371.0,False,376.0,False,0.0,False,0,False,349,False,4,False,False,False,False,False,False,False,False,True
76,75,14/3/2017,14,3,2017,ก่อนโควิด,อ่อนนุช 86(ทางเข้าโรงขยะอ่อนช),ซ.อ่อนนุช 86,เร่งด่วนเย็น,เร่งด่วนเย็น (16:00-19:00),169,121,0,0,28,1,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,อ่อนนุช 86(ทางเข้าโรงขยะอ่อนช),ซ.อ่อนนุช 86,14,3,2017,2017-03-14,2017-03-14,3,2017,1,16:00,19:00,3.0,16:00-19:00,169.0,False,121.0,False,0.0,False,0,False,28,False,1,False,False,False,False,False,False,False,False,True
77,76,14/3/2017,14,3,2017,ก่อนโควิด,อ่อนนุช 86(ทางเข้าโรงขยะอ่อนช),อ่อนนุช,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),4824,2628,71,9,554,20,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,อ่อนนุช 86(ทางเข้าโรงขยะอ่อนช),อ่อนนุช,14,3,2017,2017-03-14,2017-03-14,3,2017,1,07:00,09:00,2.0,07:00-09:00,4824.0,False,2628.0,False,71.0,False,9,False,554,False,20,False,False,False,False,False,False,False,False,True
78,77,14/3/2017,14,3,2017,ก่อนโควิด,อ่อนนุช 86(ทางเข้าโรงขยะอ่อนช),อ่อนนุช,นอกเร่งด่วน,นอกเร่งด่วน (09:00-16:00),13255,7435,270,30,2214,15,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,อ่อนนุช 86(ทางเข้าโรงขยะอ่อนช),อ่อนนุช,14,3,2017,2017-03-14,2017-03-14,3,2017,1,09:00,16:00,7.0,09:00-16:00,13255.0,False,7435.0,False,270.0,False,30,False,2214,False,15,False,False,False,False,False,False,False,False,True
79,78,14/3/2017,14,3,2017,ก่อนโควิด,อ่อนนุช 86(ทางเข้าโรงขยะอ่อนช),อ่อนนุช,เร่งด่วนเย็น,เร่งด่วนเย็น (16:00-19:00),6490,3498,134,5,672,1,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,อ่อนนุช 86(ทางเข้าโรงขยะอ่อนช),อ่อนนุช,14,3,2017,2017-03-14,2017-03-14,3,2017,1,16:00,19:00,3.0,16:00-19:00,6490.0,False,3498.0,False,134.0,False,5,False,672,False,1,False,False,False,False,False,False,False,False,True
80,79,15/3/2017,15,3,2017,ก่อนโควิด,YMCA,ศาลาแดง,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),114,36,0,0,0,1,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,YMCA,ศาลาแดง,15,3,2017,2017-03-15,2017-03-15,3,2017,1,07:00,09:00,2.0,07:00-09:00,114.0,False,36.0,False,0.0,False,0,False,0,False,1,False,False,False,False,False,False,False,False,True
81,80,15/3/2017,15,3,2017,ก่อนโควิด,YMCA,ศาลาแดง,นอกเร่งด่วน,นอกเร่งด่วน (09:00-16:00),302,95,0,0,3,1,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,YMCA,ศาลาแดง,15,3,2017,2017-03-15,2017-03-15,3,2017,1,09:00,16:00,7.0,09:00-16:00,302.0,False,95.0,False,0.0,False,0,False,3,False,1,False,False,False,False,False,False,False,False,True
82,81,15/3/2017,15,3,2017,ก่อนโควิด,YMCA,ศาลาแดง,เร่งด่วนเย็น,เร่งด่วนเย็น (16:00-19:00),176,53,0,0,1,0,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,YMCA,ศาลาแดง,15,3,2017,2017-03-15,2017-03-15,3,2017,1,16:00,19:00,3.0,16:00-19:00,176.0,False,53.0,False,0.0,False,0,False,1,False,0,False,False,False,False,False,False,False,False,True
